brand,city,dealer_name,address,link_maps
wuling,gresik,Perdana Gresik,"Jl. RA Kartini 128, Gresik","http://maps.google.com/?q=-7.169114,112.648676"
wuling,jambi,Maju Motor Jambi,"Jl. Pangeran Hidayat Paal, Jambi, 36127","http://maps.google.com/?q=-1.624012,103.602978"
wuling,jember,Arista Jember,"Jl. Hayam Wuruk No. 207, Mangli, Kaliwates, Jember","http://maps.google.com/?q=-8.189202,113.654053"
wuling,karawang,Arista Karawang,"Jl. Tuparev No. 437 RT/04 RW/04, Kel. Karawang Wetan, Karawang, 41314","http://maps.google.com/?q=-6.311099,107.315875"
wuling,kediri,Perdana Kediri,"JL. Mayor Bismo 54, Kediri, 64129","http://maps.google.com/?q=-7.798013,112.009298"
wuling,kendari,Kumala Kendari,"Jl. Ahmad Yani no. 85A, Kendari","http://maps.google.com/?q=-3.98741,122.507202"
wuling,kolaka,Kumala Kolaka,"Jl. Pahlawan No. 28 Kel. Wataliandu, Kolaka","http://maps.google.com/?q=3.66517,98.67658"
wuling,kudus,AJM Kudus,"Jl. Lingkar Timur No. 78, Dosaran, Loram Wetan, Jati, Kudus, 59344","http://maps.google.com/?q=-6.842832,110.847997"
wuling,kupang,Prima Kupang,"Jl. Timor Raya No.160 A-C Kelapa Lima, Kupang","http://maps.google.com/?q=-10.145275,123.615184"
wuling,madiun,Perdana Madiun,"Jl. Urip Sumoharjo 66 A, Madiun","http://maps.google.com/?q=-7.62795,111.50759"
wuling,magelang,AJM Magelang,"Jl. Mayjen Bambang Soegeng No. 7 , Magelang, 56172","http://maps.google.com/?q=-7.507816,110.224533"
wuling,malang,Perdana Malang,"JL.Letjen Sutoyo 6, Malang, 65141","http://maps.google.com/?q=-7.96417,112.635133"
wuling,mamuju,Kumala Mamuju,"Jl. Jend. Sudirman No.38, Mamuju, 91512","http://maps.google.com/?q=-2.68385,118.869938"
wuling,manado,Kumala Manado,"Jl. Ring Road, Ruko Citraland Miracle Walk 6 no.12 dan 15. Kelurahan Bumi Nyiur, Kec, Manado","http://maps.google.com/?q=1.44258,124.8493721"
wuling,mataram,Hanawa Mataram,"Jl. Brawijaya No. 2, Cakra Selatan, Cakranegara, Mataram, 83234","http://maps.google.com/?q=-8.594372,116.13092"
wuling,mojokerto,Perdana Mojokerto,"JL.Raya By pass Km 45, Mojokerto","http://maps.google.com/?q=-7.487866,112.449991"
wuling,palangka raya,Arista Palangkaraya,"Jl. Cilik Riwut, Kel. Bukit Tunggal, Kec. Jekan Raya, Palangka Raya","http://maps.google.com/?q=-2.17595,113.88017"
wuling,palopo,Kumala Palopo,"Jl. Jend. Sudirman No.189, Palopo","http://maps.google.com/?q=59.19711,10.9566"
wuling,palu,Kumala Palu,"Jl. Jenderal Basuki Rahmat No. 62, Palu","http://maps.google.com/?q=-2.95534,104.7474"
wuling,pasuruan,Perdana Pasuruan,"Jl. Veteran No. 9, Pasuruan","http://maps.google.com/?q=-5.73776,105.5953"
wuling,pekalongan,AJM Pekalongan,"Jl. KH Mansyur No. 162, Pekalongan, 51111","http://maps.google.com/?q=-6.897476,109.663462"
wuling,pontianak,Arista Pontianak,"Jl. Jenderal Ahmad Yani 2 (Arteri Supadio) No. 17 – 19. RT 006RW 001 Desa Sungai Raya Kec. Sungai Raya Kab. Kubu Raya, Pontianak, 78121","http://maps.google.com/?q=-0.070625,109.360509"
wuling,purwakarta,Arista Purwakarta,"Jl. Veteran No.339 A RT/05 RW/05, Kel. Ciseureuh, Purwakarta","http://maps.google.com/?q=3.09178,101.50863"
wuling,salatiga,AJM Salatiga,"Jl. Jend. Sudirman 345 A, Salatiga","http://maps.google.com/?q=-7.60264,109.08486"
wuling,samarinda,Arista Samarinda,"Jl. AW. Syahranie No. 52, Sepaja Selatan, Samarinda Utara, Samarinda","http://maps.google.com/?q=-0.450733,117.149538"
wuling,serang,Arista Serang,"Jl. Raya Serang Cilegon KM. 3 No. 6, Drangong Taktakan, Serang","http://maps.google.com/?q=-6.107107,106.139058"
wuling,serpong,Arista Gading Serpong,"Jl. Boulevard Gading Serpong Kav. S No. 15, Sumarecon Gading, Serpong, 15810","http://maps.google.com/?q=-6.258483,106.619518"
wuling,sidoarjo,Perdana Sidoarjo,"JL.Ahmad Yani (Raya Sruni) No. 101 Gedangan, Sidoarjo","http://maps.google.com/?q=-7.396248,112.727222"
wuling,tabanan,Hanawa Tabanan,"Jl. Ahmad Yani No.14 Abiantuwung Kediri, Tabanan, 82121","http://maps.google.com/?q=-8.55783,115.14715"
wuling,tasikmalaya,Arista Tasikmalaya,"Jl. HZ.Mustofa, Kel. Kahuripan, Kec. Tawang, Tasikmalaya","http://maps.google.com/?q=-7.340304,108.218002"
wuling,tegal,AJM Tegal,"Jl. Yos Sudarso 20, Ruko Nirmala 19, Tegal","http://maps.google.com/?q=3.62735,98.66933"
wuling,tuban,PT. BERKAT LANGGENG SUKSE SEJATI,"Tuban, 62314","http://maps.google.com/?q=-6.88851,112.04261"
jeep,bandung,Bandung Oto Boutique,"Jl. Tamblong No.44, Kb. Pisang, Kec. Sumur Bandung, Bandung, 40112","http://maps.google.com/?q=-6.87911,107.633789"
jeep,bekasi,Dersindo Mulia Perkasa,"Raya Jatiwaringin No. 50 Pondok Gede, Bekasi, 17411","http://maps.google.com/?q=-6.259911,106.912114"
jeep,bogor,Carroke,"Padjajaran No 99 B-C, Bogor, 16151","http://maps.google.com/?q=-6.617788,106.820311"
jeep,denpasar,Nadia Auto Graha,"Teuku Umar No. 70, Denpasar, 80362","http://maps.google.com/?q=-8.681364,115.189963"
jeep,jakarta barat,Top Cars,"Panjang No.68Komplek Graha Arteri mas Kav.36-37, Jakarta Barat, 11520","http://maps.google.com/?q=-6.208763,106.845599"
jeep,jakarta selatan,Garansindo International Motor,"Jl. Fatmawati Raya No.25, , Jakarta Selatan, 12790","http://maps.google.com/?q=-6.36407,106.77555"
jeep,jakarta utara,Top Cars,"Bursa otomotif Sunter Yos Sudarso Kav.87 88 Blok C 10 12, Jakarta Utara","http://maps.google.com/?q=-6.153802,106.885716"
jeep,makassar,KARS INTI AMANAH,"Metro Tanjung Bunga Trans Studio Mal Branch lt. 2, Makassar, 90134","http://maps.google.com/?q=-5.130855,119.416528"
jeep,medan,M7 Auto Mobil,"H. Adam Malik No. 66-68 , Medan, 20114","http://maps.google.com/?q=3.60047,98.669005"
jeep,palembang,Top Cars,"May. HM. Rasyad Nawawi No 504-506, Palembang","http://maps.google.com/?q=-2.990934,104.756556"
jeep,pekanbaru,Top Cars,"Soekarno Hatta No. 78, Pekanbaru","http://maps.google.com/?q=0.480033,101.41856"
jeep,surabaya,PT Buana Unggul Mahakarya,"Jl. Mayjen HR. Muhammad No.338, Pradah kali kendal, Kec, Surabaya, 60226","http://maps.google.com/?q=-7.29089,112.695351"
jeep,tangerang,JHL Auto,"Jl. Gading Serpong Boulevard Curug, Curug Sangereng, Bursa Mobil Emerald Blok M5 No. 6 C1&C2, Tangerang, 15810","http://maps.google.com/?q=-6.245153,106.62813"
jeep,tangerang selatan,PT. Nusantara Chryslerindo International,"Jl. Boulevard Raya, Bintaro Jaya Sektor IX, Blok B.7/F 01-05, Tangerang Selatan","http://maps.google.com/?q=-6.24502,106.673813"
jeep,badung,Nadia Auto Graha,"Raya Kuta no. 448 Tuban, Badung, 80361","http://maps.google.com/?q=-6.914864,107.608242"
jeep,balikpapan,Nusantara Indah,"Ruhui Rahayu No. 125 A-C, Gunung Bahagia, Balikpapan, 76125","http://maps.google.com/?q=-1.242094,116.88117"
jeep,banjarmasin,CBU World,"A. Yani Km.7,400, Banjarmasin, 70249","http://maps.google.com/?q=-3.316694,114.59011"
nissan,bandung,NISSAN-DATSUN SOEKARNO HATTA,"Jl. Soekarno Hatta No. 382, Bandung","http://maps.google.com/?q=-6.941672,107.653771"
nissan,bekasi,Nissan Harapan Indah,"Ruko Grand Boulevard Blok AT 16 No. 32 - 33 Asia Tropis, Harapan Indah. Jabodetabek, Bekasi, 17132","http://maps.google.com/?q=-6.175542,106.974778"
nissan,bogor,NISSAN-DATSUN PAJAJARAN,"Jl. Raya Pajajaran No. 55, Babakan - Bogor Tengah, Bogor","http://maps.google.com/?q=-6.60787,106.810369"
nissan,denpasar,NISSAN-DATSUN GATSU (DENPASAR),"JLN. GATOT SUBROTO BARAT NO.416XX KELURAHAN UBUNG, KECAMATAN, Denpasar","http://maps.google.com/?q=-8.63712,115.198036"
nissan,depok,Nissan Depok,"Jl. Margonda Raya No.487, Jabodetabe, Depok","http://maps.google.com/?q=-6.378765,106.830969"
nissan,jakarta barat,Nissan Slipi,"Jl. S. Parman Blok N3 Kemanggisan, Jabodetabek, Jakarta Barat","http://maps.google.com/?q=-6.19151,106.796802"
nissan,jakarta pusat,Nissan Batu Ceper,"Jl. Batu Ceper No. 32, Jabodetabek, Jakarta Pusat","http://maps.google.com/?q=-6.16237,106.824414"
nissan,jakarta selatan,NISSAN-DATSUN WARUNG BUNCIT,"Jl. Warung Jati Barat No. 34 Ps. Minggu Jkt, Jabodetabek, Jakarta Selatan, 12540","http://maps.google.com/?q=-6.282221,106.827708"
nissan,jakarta timur,Nissan Radin Inten,"Jl. Radin Inten II Kav 8 No. 18, Duren Sawit, Jakarta Timur, 13440","http://maps.google.com/?q=-6.224753,106.923042"
nissan,jakarta utara,NISSAN-DATSUN SUNTER,"Jl. Danau Sunter Selatan Blok O III No. 53-54, Sunter, Jakarta Utara, 14350","http://maps.google.com/?q=-6.14417,106.883216"
nissan,makassar,NISSAN NISSAN-DATSUN PETTARANI,"Jl. AP. Pettarani No. 116, Makassar, 90222","http://maps.google.com/?q=-5.147936,119.437854"
nissan,medan,Nissan Datsun Medan Adam Malik,"Jl. H. Adam Malik No. 193 Pulo Brayan Kota, Medan, 20234","http://maps.google.com/?q=3.60047,98.669005"
nissan,palembang,NISSAN-DATSUN ISTANA,"Jl. Demang Lebar Daun No. 24, Palembang, 30151","http://maps.google.com/?q=-2.966313,104.734898"
nissan,pekanbaru,NISSAN-DATSUN SM AMIN,"JLN. RING ROAD BARAT, KELURAHAN TAMPAN, KECAMATAN PAYUNG SEKAKI,, Pekanbaru","http://maps.google.com/?q=0.54338,101.40359"
nissan,semarang,NISSAN-DATSUN MAJAPAHIT,"Jl. Brigjen Sudiarto No. 127, Gayamsari, Semarang, 50249","http://maps.google.com/?q=-6.981884,110.447063"
nissan,surabaya,NISSAN-DATSUN AHMAD YANI (SURABAYA),"Jl. Ahmad Yani 248, Surabaya, 60235","http://maps.google.com/?q=-7.337034,112.728932"
nissan,surakarta,NISSAN-DATSUN JEBRES,"Jl. Kol. Sutarto No. 48, Surakarta, 57126","http://maps.google.com/?q=-7.559291,110.840356"
nissan,tangerang,Nissan Karawaci,"Supermal Karawaci Mall LG 48F & 49 - 105, Lippo Karawaci, Jabodetabek, Tangerang","http://maps.google.com/?q=-6.227379,106.6081"
nissan,tangerang selatan,NISSAN-DATSUN BINTARO,"JLN. RASUNA SAID KAV. A5-11 BLOK B7 SEKTOR VII CBD BINTARO JAYA, PONDOK AREN, Tangerang Selatan","http://maps.google.com/?q=-6.2754042,106.715473"
nissan,yogyakarta,NISSAN-DATSUN TEGALREJO,"JLN. MAGELANG NO. 57 RT 45 RW 10 KRICAK, TEGALREJO, DAERAH ISTIMEWA , Yogyakarta, 55242","http://maps.google.com/?q=2.60105,103.62932"
nissan,badung,NISSAN-DATSUN NUSA DUA,"Jl. Bypass Ngurah Rai No. 79, Kedonganan, Badung","http://maps.google.com/?q=-8.711966,115.226948"
nissan,balikpapan,NISSAN-DATSUN GUNUNG MALANG,"Jl. Mayjend Sutoyo No. 39 A. Klandasan Ilir, Balikpapan, 76113","http://maps.google.com/?q=-1.268839,116.844674"
nissan,bandar lampung,NISSAN-DATSUN LABUHAN RATU,"Jl. ZA Pagar Alam No 6, Labuhan Ratu, Bandar Lampung, 35142","http://maps.google.com/?q=-5.369392,105.257515"
nissan,banjarmasin,NISSAN A. YANI,"Jl. Ahmad Yani Km 5.5, Pemurus Luar, Banjarmasin","http://maps.google.com/?q=-3.350554,114.634136"
nissan,banyumas,NISSAN-DATSUN PURWOKERTO,"Jl. Gerilya Timur No.52, Banyumas","http://maps.google.com/?q=-7.424278,109.239637"
nissan,banyuwangi,NISSAN-DATSUN BANYUWANGI,"JLN. S. PARMAN NO. 147 SUMBERREJO, Banyuwangi","http://maps.google.com/?q=-8.245822,114.349557"
nissan,cilegon,Nissan Cilegon,"Jl. A Yani no 14 RT 06 RW 03, Sukmajaya, Jombang, Cilegon","http://maps.google.com/?q=-6.023645,106.067494"
nissan,cirebon,NISSAN KEDAWUNG,"Jl. Brigjend. Darsono No. 5 Kedawung, Cirebon","http://maps.google.com/?q=-6.724686,108.538478"
nissan,gianyar,NISSAN-DATSUN GIANYAR,"JLN. RAYA DHARMA GIRI NO.6 BURUAN BLAHBATU , Gianyar","http://maps.google.com/?q=-8.54862,115.30308"
nissan,gorontalo,NISSAN-DATSUN GORONTALO,"Jl. Hi Nani Wartabone no. 41, Limba B, Kota Selatan, Gorontalo, 96111","http://maps.google.com/?q=0.624693,123.975002"
nissan,jambi,NISSAN-DATSUN P. HIDAYAT,"JL. PANGERAN HIDAYAT NO. 01 RT. 007 PAAL LIMA, Jambi","http://maps.google.com/?q=-1.6249,103.6027"
nissan,jember,NISSAN-DATSUN JEMBER,"Jl. Hayam Wuruk No.181-183, Kel. Mangli, Kec. Kaliwates, Jember, 68131","http://maps.google.com/?q=-8.189193,113.674026"
nissan,karawang,NISSAN-DATSUN KARAWANG,"JLN. INTERCHANGE KAMPUNG PINTU AIR RT 003 RW 004 KECAMATAN TELUK JAMBE TIMUR KELURAHAN WADAS KABUPATEN, Karawang, 41361","http://maps.google.com/?q=-6.3143,107.320617"
nissan,kediri,Nissan Kediri,"Jl. Joyoboyo 55, Kediri","http://maps.google.com/?q=-7.828372,112.013517"
nissan,kendari,NISSAN-DATSUN KENDARI,"JLN. LA ODE HADI BY PAS RT/RW 1, BONGGOEYA, WUA-WUA, Kendari, 93111","http://maps.google.com/?q=-3.99976,122.51023"
nissan,kudus,NISSAN-DATSUN JATI,"JLN. R. AGIL KUSUMADYA KM.4 RT 04/ RW 05, KEC.JATI KAB. KUDUS, Kudus, 59346","http://maps.google.com/?q=-6.83893,110.820139"
nissan,kupang,NISSAN-DATSUN JATI,"JLN. TIMOR RAYA RT 008/ RW 004 KELAPA LIMA, Kupang","http://maps.google.com/?q=-12.04318,-77.02824"
nissan,madiun,NISSAN-DATSUN MADIUN,"Jl. Urip Sumoharjo No. 35, Manguharjo, Madiun, 63129","http://maps.google.com/?q=-7.628867,111.510242"
nissan,magelang,NISSAN-DATSUN MAGELANG,"JLN. A. YANI KELURAHAN KEDUNGSARI, KECAMATAN MAGELANG UTARA, Magelang, 56102","http://maps.google.com/?q=-7.441965,110.226681"
nissan,malang,Nissan S. Parman,"Jl. S. Parman 53-55,Blimbing, Malang, 65126","http://maps.google.com/?q=-7.951861,112.638825"
nissan,manado,NISSAN-DATSUN MARTADINATA,"Jl. Martadinata no.64 - Paal Dua Kel. Dendengan Luar, Kec. Tikala, Manado, 95129","http://maps.google.com/?q=1.485934,124.853861"
nissan,mataram,NISSAN-DATSUN SANDUBAYA,"JLN. SANDUBAYA NO.47, CEKRANEGARA MATARAM LOMBOK, Mataram, 83236","http://maps.google.com/?q=-8.59323,116.16469"
nissan,mojokerto,NISSAN-DATSUN MOJOKERTO,"Jl. HOS Cokroaminoto No. 27, Mojokerto, 61313","http://maps.google.com/?q=-7.468305,112.437118"
nissan,palangka raya,NISSAN-DATSUN RTA. MILONO,"Jl. RTA Milono, Palangka Raya","http://maps.google.com/?q=-2.21,113.92"
nissan,palu,NISSAN-DATSUN PALU,"JL.MOH.YAMIN NO.85 PALU, KEL.BIROBUL UTARA , Palu","http://maps.google.com/?q=3.9655,98.4523"
nissan,pekalongan,NISSAN-DATSUN PEKALONGAN,"Jl. Dr Sutomo RT 005 RW 013 Desa Sukorejo, Kecamatan Pekalongan Timur, Pekalongan, 51129","http://maps.google.com/?q=-6.900474,109.693691"
nissan,pontianak,NISSAN-DATSUN A. YANI (PONTIANAK),"JLN. ARTERI SUPADIO NO.8B SUNGAI RAYA, Pontianak, 78121","http://maps.google.com/?q=-0.090807,109.372777"
nissan,purwakarta,NISSAN-DATSUN PURWAKARTA,"JLN. VETERAN KP. CIHIDEUNG RT 003 / RW 003, KEL, CISEUREUH, Purwakarta, 41151","http://maps.google.com/?q=-6.568747,106.723727"
nissan,salatiga,NISSAN-DATSUN SALATIGA,"JLN. SOEKARNO HATTA RAYA KM 10. RT 02. RW 05, KEL. CEBONGAN, KEC. ARGOMULYO, Salatiga","http://maps.google.com/?q=-7.372441,110.514976"
nissan,samarinda,NISSAN-DATSUN SEMPAJA,"JL. KH. WAHID HASYIM NO. 24 RT. 13 SEMPAJA, Samarinda, 75119","http://maps.google.com/?q=-6.86807,109.13698"
nissan,serang,NISSAN-DATSUN SERANG BARAT,"JL. RAYA SERANG RT 01 RW 01 KEL. SERDANG, KEC. KRAWATU, KAB. SERANG, PROV. BANTEN, Serang, 42161","http://maps.google.com/?q=-6.028254,106.090472"
nissan,sidoarjo,NISSAN-DATSUN SIDOARJO,"JLN. GELORA 1 RT01/01 KELURAHAN PUCANG KEC, Sidoarjo, 61219","http://maps.google.com/?q=-7.435749,112.72078"
nissan,tasikmalaya,NISSAN-DATSUN JUANDA,"Jl. Ir. H. Juanda No. 465, Linggajaya, Mangkubumi, Tasikmalaya, 46181","http://maps.google.com/?q=-7.341258,108.197258"
nissan,tegal,NISSAN TEGAL,"Jl. Kolonel Sugiono No.124, Kemandungan, Tegal","http://maps.google.com/?q=-6.871547,109.121859"
bmw,bandung,TUNAS BANDUNG,"Jl. Soekarno Hatta No. 735A, Bandung, 40116","http://maps.google.com/?q=-6.94472,107.5877"
bmw,bekasi,Tunas Bekasi,"Jalan boulevard Timur Blok VA, Bekasi, 17143","http://maps.google.com/?q=-6.21438,106.99591"
bmw,denpasar,ASTRA DENPASAR,"Jl.Gatot Subroto Timur No.168, Denpasar, 80237","http://maps.google.com/?q=-8.63582,115.24342"
bmw,jakarta barat,TUNAS HAYAM WURUK,"Jl. Hayam Wuruk No. 51, Jakarta Barat, 11160","http://maps.google.com/?q=-6.158752,106.819362"
bmw,jakarta pusat,Artha Motor Lestari Thamrin,"Jl MH Thamrin No 8-9, Jakarta Pusat, 10690","http://maps.google.com/?q=-6.208054,106.77605"
bmw,jakarta selatan,ASTRA CILANDAK,"Jl. RA Kartini kav 203, Jakarta Selatan, 12430","http://maps.google.com/?q=-6.292526,106.789671"
bmw,jakarta utara,Astra Sunter,"Jl. Gaya Motor Selatan No.1, Jakarta Utara, 14330",
bmw,makassar,ASTRA MAKASSAR,"Jl. Andi Pangeran Pettarani No. 98 A, Makassar, 90222","http://maps.google.com/?q=-5.147936,119.437854"
bmw,medan,ARTHA MOTOR LESTARI MEDAN,"Ji W Mongonsidi 54, Polonia, Medan, 20152","http://maps.google.com/?q=22.27953,114.18586"
bmw,semarang,ASTRA SEMARANG,"Jl. Jend. Sudirman no. 295, Semarang, 50149","http://maps.google.com/?q=-6.982227,110.393113"
bmw,surabaya,ASTRA SURABAYA,"Jl. HR Muhammad kav. 2, Surabaya, 60189","http://maps.google.com/?q=-7.282376,112.686969"
bmw,tangerang,Bestindo Bintaro,"Jl. Jend. Sudirman Blok B6 No. 1, Tangerang, 15224","http://maps.google.com/?q=-6.281703,106.727982"
bmw,tangerang selatan,Astra Serpong,"Astra BIZ Center No.11A  , Tangerang Selatan, 15331","http://maps.google.com/?q=-6.182584,106.645058"
bmw,banjarmasin,MAXINDO BANJARMASIN,"Jl. A. Yani km. 4.5 no. 330, Banjarmasin, 70234","http://maps.google.com/?q=-3.316694,114.59011"
mercedes benz,bandung,PT CITRAKARYA PRANATA,"Jl. Soekarno-Hatta No.727, Bandung, 40286","http://maps.google.com/?q=-6.93855,107.667686"
mercedes benz,denpasar,PT. CAKRAWALA AUTOMOTIF RABHASA,"Jl. Denpasar Raya Blok D-2 Kav. 12, Denpasar, 12940","http://maps.google.com/?q=-8.608651,115.190412"
mercedes benz,jakarta barat,PT HARTONO RAYA MOTOR,"Jl. Daan Mogot Km.1 No. 99, Jakarta Barat, 11510","http://maps.google.com/?q=-6.164937,106.777483"
mercedes benz,jakarta pusat,PT PANJI RAMA OTOMOTIF,"Jl. Teuku Nyak Arif 14, Simprug, Jakarta Pusat, 12220","http://maps.google.com/?q=-6.222995,106.788908"
mercedes benz,jakarta selatan,PT. ADEDANMAS,"Jl. TB. Simatupang Kav. 5, Jakarta Selatan, 12430","http://maps.google.com/?q=-6.291211,106.787866"
mercedes benz,jakarta timur,PT DIPO MANDIRI MOTOR,"Jl. Jend A. Yani Kav 87, Jakarta Timur, 13210","http://maps.google.com/?q=-6.188275,106.876447"
mercedes benz,jakarta utara,PT MERCINDO AUTORAMA,"Jl. Boulevard Raya Barat Bloc XC-A8, Cengkareng, Jakarta Utara, 14240","http://maps.google.com/?q=-6.136826,106.732801"
mercedes benz,makassar,PT Timur Permai,"Jl. Perintis Kemerdekaan Km.9.200, Makassar, 90245","http://maps.google.com/?q=-5.130855,119.416528"
mercedes benz,medan,PT BINTANG COSMOS,"Jl. Sisingamangaraja km.7, Medan, 20147","http://maps.google.com/?q=3.59154,98.6693"
mercedes benz,pekanbaru,PT BINTANG WIRABENS,"Jl. Jenderal Sudirman No.203 EFG, Pekanbaru, 28282","http://maps.google.com/?q=0.533505,101.447404"
mercedes benz,semarang,PT HARTONO RAYA MOTOR,"Jl. Raya Semarang - Kendal Km.10 Tambak Aji, Semarang, 50185","http://maps.google.com/?q=-6.794315,111.806199"
mercedes benz,surabaya,PT HARTONO RAYA MOTOR,"Jl. Demak 166 - 170, Surabaya, 60172","http://maps.google.com/?q=-7.246852,112.722906"
mercedes benz,tangerang selatan,PT Panji Rama Otomotif,"Jl. BSD Boulevard Utara  Kav. Commercial De Park Lot 2 No.16 BSD City - , Tangerang Selatan, 15820","http://maps.google.com/?q=-6.288193,106.64569"
mercedes benz,yogyakarta,PT KALIMAS ARUBU INDONESIA,"Jl. Raya Yogya - Solo km. 9, Yogyakarta, 55282","http://maps.google.com/?q=-7.797068,110.370527"
mercedes benz,balikpapan,PT Bintang Kutai,"Jl. Soekarno-Hatta km 2.5, Balikpapan, 76126","http://maps.google.com/?q=-1.109719,116.904417"
mercedes benz,banjarmasin,PT Bintang Barito,"Jl. Jend A yani Km9.2 No 38, Banjarmasin, 70654","http://maps.google.com/?q=-3.316694,114.59011"
hyundai,bandung,Hyundai Cihampelas,"Jl. Cihampelas No. 6, Bandung, 40116","http://maps.google.com/?q=-6.895074,107.604017"
hyundai,bekasi,Hyundai Cibubur,"Jl. Alternatif Cibubur Transyogi No. 25 , Bekasi, 17433","http://maps.google.com/?q=-6.249028,106.996952"
hyundai,bogor,Hyundai Tajur-Bogor,"Jl. Raya Tajur No.91 Bogor Tim, Kota, Bogor, 16137","http://maps.google.com/?q=-6.52175,106.91619"
hyundai,depok,PT. Sinar Inti Prima Jaya Perkasa.,"Jl. Raya Bogor KM 29. No. 18 Mekarsari, Depok","http://maps.google.com/?q=-6.359241,106.859315"
hyundai,jakarta barat,Hyundai Kebon Jeruk,"Jl. Panjang No. 5, RT.10/RW.5, Kedoya Utara, Kec. Kb. Jeruk, Jakarta Barat","http://maps.google.com/?q=-6.196011,106.769001"
hyundai,jakarta pusat,Hyundai Pramuka,"Jl. Raya Pramuka No.137 RT 014/RW 05 Rawasari cempaka putih, Jakarta Pusat","http://maps.google.com/?q=-6.1737,106.860856"
hyundai,jakarta selatan,Hyundai Cilandak,"Jl. Raya Karang Tengah 11D Lb. Bulus, Jakarta Selatan, 12440","http://maps.google.com/?q=-6.30799,106.780871"
hyundai,jakarta timur,Hyundai Kalimalang,"Jl. Raya Kalimalang, Billy & Moon, Jakarta Timur, 13450","http://maps.google.com/?q=-6.24711,106.981004"
hyundai,jakarta utara,Hyundai Sunter,"Jl Danau Sunter Barat Blok A1 – A2 No 7, Sunter, Jakarta Utara, 14350","http://maps.google.com/?q=-6.131218,106.855492"
hyundai,makassar,Hyundai Nipah Mall,"Jl. Urip Sumoharjo Kel No. 23C, Panaikang, Kec. Panakkukang, Makassar, 90231","http://maps.google.com/?q=-5.140716,119.451893"
hyundai,palembang,Hyundai Veteran,"Graha Maju Motor, Jl Rasyad Nawawi No.505, Palembang, 30111","http://maps.google.com/?q=-2.977042,104.76461"
hyundai,semarang,Hyundai Puri Anjasmoro,"Jl. Madukoro Raya No. 4-5, Tawangsari, Kec. Semarang Bar, Semarang, 50141","http://maps.google.com/?q=-6.97646,110.40073"
hyundai,surabaya,Hyundai Basuki Rahmat,"Jalan basuki rahmat No.14 Kedungdoro, Kec. tegalsari, Surabaya, 60261","http://maps.google.com/?q=-7.26412,112.74107"
hyundai,tangerang,PT. Auto Maju Sentosa Summarecon Mall Serpong,"Jl. Boulevard Raya Gading Serpong Pakulanan Barat, Kec. , Tangerang, 15810","http://maps.google.com/?q=-6.24314,106.62014"
hyundai,tangerang selatan,Hyundai Serpong,"JL. Raya Serpong KM. 7 No. 32, Tangerang Selatan, 15320","http://maps.google.com/?q=-6.178306,106.631889"
hyundai,yogyakarta,Hyundai Adisucipto,"Jl. Laksda Adisucipto Km. 9, Yogyakarta, 55281","http://maps.google.com/?q=-6.14464,106.80575"
hyundai,badung,Hyundai Gatsu,"JL. Gatot Subroto Barat No. 188, Kuta Utara, Badung, 80117","http://maps.google.com/?q=-8.637037,115.177283"
hyundai,banda aceh,Hyundai Aceh,"Banda Aceh, 23233","http://maps.google.com/?q=5.51892,95.31073"
hyundai,bandar lampung,Hyundai Lampung,"Jl. ZA. Pagar Alam No. 3, Labuhan Ratu, Kec. Kedaton, Bandar Lampung, 35142","http://maps.google.com/?q=-5.382786,105.258853"
hyundai,banjarmasin,Hyundai Banjarmasin,"Jl. A. Yani KM 6.7, Banjarmasin","http://maps.google.com/?q=-3.316694,114.59011"
hyundai,cirebon,Hyundai Cirebon,"Jl. Brigjen Dharsono No.8, Cirebon, 45153","http://maps.google.com/?q=-6.739061,108.54541"
hyundai,kendari,Hyundai Kendari,"Jl. Malaka No.18, Kendari, 93231","http://maps.google.com/?q=-4.16343,122.65366"
hyundai,kudus,Hyundai Kudus,"l. AKBP Agil Kusumadya No.203 RW 2 Tanggulangin, Jati Wetan, Kec. Jati, Kudus, 59346","http://maps.google.com/?q=-6.83052,110.82889"
hyundai,purwakarta,PT. Multi Oto Internusa,"Jl. Veteran No 247, Kel Ciseureuh kab, Purwakarta, 41181","http://maps.google.com/?q=-6.52187,107.44866"
lexus,jakarta pusat,Menteng Gallery,"Jl. Proklamasi No. 35 Menteng, Jakarta Pusat, 10320","http://maps.google.com/?q=-6.201925,106.845861"
lexus,jakarta selatan,Mampang Gallery,"Jl. Mampang Prapatan No. 72, Jakarta Selatan, 12790","http://maps.google.com/?q=-6.240371,106.825829"
lexus,jakarta utara,Pluit Gallery,"Jalan Pluit Selatan Raya Kav. I no. 8, Jakarta Utara, 14440","http://maps.google.com/?q=-6.125498,106.797854"
ford,bandung,PT. Saluyu Gatsu Motor,"JL. Gatot Soebroto no: 162, Bandung","http://maps.google.com/?q=-6.914864,107.608242"
ford,bekasi,Ford Bekasi PT. Putra Borneo Nusantara Indah,"JL. Ahmad Yani No. 10, Bekasi, 17144","http://maps.google.com/?q=-6.248826,106.992584"
ford,bogor,PT. Selaras Nusa Abadi,"Ruko Nirmala Estate 19 - 21 JL. Yos Sudarso No. 20, Bogor","http://maps.google.com/?q=-6.557542,106.784704"
